,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
150,f1183b30-9162-4f72-95ed-c16f93d93ec4,RANKED_SOLO_5x5,SILVER,IV,dy9GYfT92UowVHRdxNU7xfvmIvCEebmZemuYtv6lhigsPLQN,hamzaIIx,47,363,408,False,False,False,False,
151,d70f28a8-5d1c-4885-9a25-948b33bf7d7b,RANKED_SOLO_5x5,SILVER,IV,ZhUxgxQcqZBIuBBpP5R6pFREsIQTXuGEafdrdrZHvoZNwXZe,EnglishMalteser,37,234,231,False,False,False,False,
152,ba20a074-c1fb-4bbb-87d0-226efdb720dd,RANKED_SOLO_5x5,SILVER,IV,5_kB1N4xhfvVFGJ5PWldbtgsHfwOlMA0U3gwzonfqPiZx0lN,Beneseppl,79,53,67,False,False,False,False,
153,a97ffac9-7e1e-44ee-ab1d-61712e0b0202,RANKED_SOLO_5x5,SILVER,IV,S3m4aYQL6da4vgF7ENdmbthMiwhhVtQZruMc8XRGdMgB6z2p,Parkwolf,3,129,150,False,False,False,False,
154,2355714e-a8e9-4c33-8daf-cc204aa71021,RANKED_SOLO_5x5,SILVER,IV,_ViY1u55qZP5REN9CKwWBEnf1_fQmIBsMq3zHzJZHuo3EJKh,3 G E B ,2,177,212,False,False,False,False,
155,c590f82a-6392-4f61-a782-38235b764177,RANKED_SOLO_5x5,SILVER,IV,-Ckjw03PQqNRdcWiJDyAauzFfWb0Gh2gqknW8uzSmJzmJkB9,Spam3rAL,18,73,72,False,False,False,False,
156,d97ce4ff-d6da-4757-977a-8d36af7514a9,RANKED_SOLO_5x5,SILVER,IV,xVKCTnHlcdzq0n72jjNI5OeoitqFut5n5B7NXptWCMnBE_Oc,Ώ Lee Sin Ώ,85,9,9,False,False,False,False,
157,ee03abe4-a653-4cfa-a472-e7909da3febb,RANKED_SOLO_5x5,SILVER,IV,AOISmTj4oBh6__2d1WdKVQJxE-GEf-Ump_DPMGCgXrujiy-L,Italy2006,0,115,97,False,False,False,False,
158,fcec2c5e-b23c-4479-8111-c94fb037f74b,RANKED_SOLO_5x5,SILVER,IV,Gk8WwjQMmPvWWzzCzVxXuy_4ZMSLNdWPasFxB3CxLsbqj3bj,Danaxuss,0,76,105,False,False,False,False,
159,2c55bab2-c2c4-4806-8e19-1719c2ab919b,RANKED_SOLO_5x5,SILVER,IV,ogJsrhRXu66xK7ypyPe6LJqPZWGkD_AfgeHjyTUwb2BBR85U,cndyksh,59,126,129,False,False,False,False,
160,6aa6a440-03b0-4431-a3cd-df4f3d8a85c4,RANKED_SOLO_5x5,SILVER,IV,0ENQ37drR1ocIDS66AqKVs0A9dzCyjAhAHkc6ViVVrzbFA6a,YujiroG,31,20,13,False,False,False,False,
161,cf6acaf6-949b-4650-a4dd-860ddabbd986,RANKED_SOLO_5x5,SILVER,IV,umVJTL5HqMdq7q-lPF873UCKd7S7YGkwjgjYapKy7nn1jNun,mate343,43,190,201,False,False,False,False,
162,419d8499-d5a6-4733-8812-9aa374e9e6ff,RANKED_SOLO_5x5,SILVER,IV,6dCosDHD0xnAOTFJB6s_waD_oAhmhkhyjNRvmSv6H9u3TRML,p3wp3w v2,41,36,39,False,False,False,False,
163,3cff591c-31da-4bcc-bb28-f098312f3ba2,RANKED_SOLO_5x5,SILVER,IV,BROtyhbBzUeCsoUwxpq-BeDyVP3kAov2FzdpXIl2aNO7S0bw,paya13bot,62,107,99,False,False,False,False,
164,78a0a97b-764b-4581-b20c-4e7dde7a9b00,RANKED_SOLO_5x5,SILVER,IV,WY9wLQYCsC7z81-C56ypzRD4tIsJNzJxqsSWAq-ZoLFkt7JJ,as332211,0,146,154,False,False,False,False,
165,29b2ac0e-bf93-4db4-b059-d1bd8e81f433,RANKED_SOLO_5x5,SILVER,IV,SostczB3s31X00ypY7fXGzacGeUQXDEvVlMZ06Sw7DeDq0_E,Terleria,8,90,109,False,False,False,False,
166,855ccb99-b7c8-4479-a024-1695a9a1ed35,RANKED_SOLO_5x5,SILVER,IV,p70lznh4toyKj7X7HXK6ZOi5PA07-FP-YFqMa27rPaB02MjM,An1ki,59,9,2,False,False,False,False,
167,5c43abda-504b-41a7-a322-0bcbc144225e,RANKED_SOLO_5x5,SILVER,IV,9pQUA9aX067jL_2FgqVF5ef13mOZb_GJ1Njc-RY25zoio94R,LuiKing23,47,56,57,False,False,False,False,
168,8f6e87f7-353f-4457-b60f-fbe61b950989,RANKED_SOLO_5x5,SILVER,IV,STnvHKt6BboTpqhqfaak3vXSOtVli1blcLQTi67spWW2ggUI,KleiberHD,64,254,248,False,False,False,False,
169,76017491-d30a-4c24-9de7-172291b48b51,RANKED_SOLO_5x5,SILVER,IV,R0xNfa1dS4_2zpaHHnZjCRTJP7GKprGuQ8woX7l1F9GqEjq0,chovquicourt,49,284,297,False,False,False,True,
170,f7bf03c4-19a7-444b-b6f7-371dd7d709f2,RANKED_SOLO_5x5,SILVER,IV,T_tWEMSz0sv2GvjGAEjekpg9kKBm6hVOzKvSoe8ETwMrHMXm,xXAirTigerXx,1,27,34,False,False,False,False,
171,2d22733f-d6fc-4f59-a22f-d3fb971c577d,RANKED_SOLO_5x5,SILVER,IV,qWipbwrN-Tce2AWpLiB4AGji_ATRsvXDA-an72LTbM9x5Qdm,E3S KaroZzz,0,17,32,False,False,False,False,
172,36bf9913-b4b2-4337-951c-9eb72507356f,RANKED_SOLO_5x5,SILVER,IV,qFWWMrSiEzOi6JSK6RhB166Eh15yci3365w-c9XsADnAam0B,ALUCARDD9,0,56,63,False,False,False,False,
173,5b28f8c6-271d-4250-b090-cdb199178628,RANKED_SOLO_5x5,SILVER,IV,SxpLCSINQMbIPgzv-HmmJ8dbOEySxA04vj9K6YiLtRyEXa8H,Arια,87,20,17,False,False,False,True,
174,7b0fd911-788c-4ba5-bc5f-27513136291e,RANKED_SOLO_5x5,SILVER,IV,lxlp1xyj3k7DUTi2syMFM5595mloREW_RBeXIlTl6nicv9y_,Profesional int,0,42,53,False,False,False,False,
175,e12dbd8e-73b6-406c-a708-4db01752c0fc,RANKED_SOLO_5x5,SILVER,IV,9-eDKpmMlsMQLYCiNCesShhXSdLjrM19DqwpC1apDpLC5bwf,FreeTheTree,100,62,47,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
176,36134cfe-af8c-4be4-af07-667ea333955e,RANKED_SOLO_5x5,SILVER,IV,5IfHQ7PcF9rJ7r7yg4xvx4IDnwWMprNicdw7tWAxTITdOMaP,Wichose,43,22,23,False,False,False,False,
177,ccd9ef7f-ade2-48d7-b073-2951dedf3d9a,RANKED_SOLO_5x5,SILVER,IV,204gYAR3H_dsAeITTO3B8rvXBEw9T3dS6yWtT7Stb1COkLMW,Eyè of Sóren,54,12,4,False,False,True,False,
178,6cce9fb2-c8c3-473d-b293-1345293f0291,RANKED_SOLO_5x5,SILVER,IV,srUvNqf4zoQB9UyFbmHVC0e1fEJ9WPZunBNKx4s0LJZ0YrN3,NanniGaranzia,29,78,80,False,False,False,False,
179,eb6ce849-0d87-4dda-9268-f663f2939fed,RANKED_SOLO_5x5,SILVER,IV,EQfMjZW10oPgRXFJ_xHLuqgytqaRgBrHcpjUX_MQI6i90m1g,Alwinster14,75,192,184,False,False,False,False,
180,66ac940f-ca69-4939-82a0-4b75fcd91491,RANKED_SOLO_5x5,SILVER,IV,7530q4B5Gg3QZV_RQSwuOA-CfnkNV5GWhXg5BlgkS2PyiTug,xNightxCrawlerx,72,196,181,True,False,False,False,
181,eaafd1d5-34ae-4b21-a7f9-3024b6496272,RANKED_SOLO_5x5,SILVER,IV,gv5meNDTn3VjjY4VE7oO6cegj3BReUZ0qlS8GZD4ac73vfk_,xXxMORTERxXx,0,249,268,False,False,True,False,
182,dd3b9243-9c34-4646-a7ef-d57750f845a5,RANKED_SOLO_5x5,SILVER,IV,GJcGIHiPtAbwJbbqYMujlZUNAA2s67NqJEkamNn_r2UmXiuS,tizioincognito3,13,178,163,False,False,False,False,
183,71f47420-3887-4e76-8d1c-3430d2627156,RANKED_SOLO_5x5,SILVER,IV,U-i6EewegvXerjoyWxtDELrIpT-TJDf9NzWFotiLM8i7SDzX,TheXarf,65,154,167,False,False,False,True,
184,690e6956-2869-41db-8cca-0b9e9498afe6,RANKED_SOLO_5x5,SILVER,IV,qytTV4gjO0cPo0p13ML0aihf3DTscjjZY3lBltWtRkPGMKR9,Ciibrààh,0,23,22,False,False,False,False,
185,d2c51bcc-83b6-412f-a8d0-502d35ea95cf,RANKED_SOLO_5x5,SILVER,IV,GWLTmemZ7IejcLUHgq9gUpaooZplBmrbsNQL1PXWoNCWvj0_,Grego261004,0,85,68,False,False,False,False,
186,ed3d5053-42a3-4238-9a69-dde49ff91882,RANKED_SOLO_5x5,SILVER,IV,DhOylojQgcGSQGi7kTB1DiVwdP38FIctwSuoffnu2bw8i4x2,gaara01,24,43,43,False,False,False,False,
187,b4900cab-13d5-4504-a16d-7cf8f2713714,RANKED_SOLO_5x5,SILVER,IV,ENU69lPFSlGt5X-08vwKM7ksbDMAAYuxVE01Zeb3uatPbzsE,Dolan Garros,0,61,73,False,False,False,False,
188,ac4a5a5e-1ca8-44b8-b402-9e68c7048d45,RANKED_SOLO_5x5,SILVER,IV,e0xaePXvXe9--LUoYERQzgrfxBiw8ldoiY_-ePawWy0mjGpS,xXDrinokyXx,69,101,118,False,False,False,False,
189,2cd72972-1c35-4107-ba90-67e4f3b51b30,RANKED_SOLO_5x5,SILVER,IV,nqSzRmJOgJAWNVJHoyYMsIEvrHkCfv9MIF0-500p-I31wAyZ,XDerChallenger,3,17,26,False,False,False,False,
190,c67d07d4-e56d-4e2d-b867-34c7be3d6e4c,RANKED_SOLO_5x5,SILVER,IV,qQUvXJ8nM8QuhiYisPZCdvuBHlU9URt6Vrz5P3T6kLAH573h,hi im blumbo ,10,34,30,False,False,False,False,
191,0f4b0ca9-3434-42b7-8286-455665cd83e5,RANKED_SOLO_5x5,SILVER,IV,csQlUTA8xeK12i3IOckA6WrHDiNpaD0o9AFhDjBBB3dKZrgc,diannolix,76,88,79,False,False,False,True,
192,309e0013-19ac-42e1-b0d1-02bbc944ee78,RANKED_SOLO_5x5,SILVER,IV,02TwojOXkNL_-jZXhJlkdz0FRf6mcAkBWCq-Gj2jbRPI1mut,yodasoda1,55,222,250,False,False,False,False,
193,c9d407d0-d747-44db-9b19-5a13c3d7b1be,RANKED_SOLO_5x5,SILVER,IV,kIo-9osvlqP3hNl76y636rc9VRdo646x4zWJZzBst-kpawx2,Cinii,13,43,39,False,False,False,False,
194,ac4a5a5e-1ca8-44b8-b402-9e68c7048d45,RANKED_SOLO_5x5,SILVER,IV,S0DP5EFj4f7R3-5vWEGC1z5KmtEeWzhYANw3yxIcZvWGa_G-,The Street Calls,17,189,202,True,False,False,False,
195,41c07fc0-21bc-408c-931e-7004c8e4fccc,RANKED_SOLO_5x5,SILVER,IV,PTgzkYFNYhHZdKXZp9gaRVZDC-p5yPlr55wl_c9r-njkeRgK,Dragn99,58,34,33,False,False,False,False,
196,cd775874-eda2-41ba-a2d1-be6fc6dfee51,RANKED_SOLO_5x5,SILVER,IV,S5Xp-1slWHLirv8FVjGgpbOnNZCxIiOaPTXGr1A_hHQQHmoT,OMG du noop,53,156,165,False,False,False,False,
197,93a3503e-c7ef-4a53-93e8-6a8a6d8a07b8,RANKED_SOLO_5x5,SILVER,IV,ao6pr_pljxQDQsr66Ic91fsSWfMQ3ZTCvBNFNpiCQ2FPnbC3,BOYYIFYOUDONT,20,201,229,True,False,False,False,
198,f02c4754-d4f4-4824-b6d2-d2c0d1e47dc4,RANKED_SOLO_5x5,SILVER,IV,u8QLs1OE3CdqAeKz-Tj5DFsBW1RhOypqNjv-Kq5W9D_LmbNn,Tonypandy Pwff,32,308,311,False,False,False,False,
199,3686e01c-0040-429c-a82f-2b5b87553b6a,RANKED_SOLO_5x5,SILVER,IV,lokXbgXI1mfYJUYMXbe0SyYKZOIMchJrCqHHC5qx8KqtP7hM,starlong25,19,9,9,False,False,False,False,
200,462bfc50-a680-44d7-909b-47d68a6fe926,RANKED_SOLO_5x5,SILVER,IV,VAg-Oq4ktIUORVIVDtNy_kdf0Apk_WnixSashxEthJUBM9Jh,ToxiiqPlaYer,0,17,4,False,False,False,False,
201,8bd5e221-e284-4d55-bf3c-1256a1c11c7d,RANKED_SOLO_5x5,SILVER,IV,3E4sSANOO8sXUAjT2nkOCKrWZzpHik5UZDfP4IMb1U_E4R9Z,MisticSK,75,126,127,False,False,False,False,
202,96b17fa5-40e8-4303-a814-1076bc351c87,RANKED_SOLO_5x5,SILVER,IV,1fTeI95CVCLjciut1N-QE0tGLU_1ZQTqivgxdQvLhAKoiovq,PSeraphim,21,12,12,False,False,False,False,
203,1e39eb6d-960a-4bd2-8dca-2fcd0d5c3530,RANKED_SOLO_5x5,SILVER,IV,NAD3QaWi-s7Ix3c0KJw9Ktl2OFRi5xbGB4O-eAyrKZpR60NX,Mia Walkey,71,288,291,False,False,False,False,
204,d96388c4-7e14-4c2c-bcbe-8ca43135ab8f,RANKED_SOLO_5x5,SILVER,IV,klwU6u3imbhMlcc_zbi1zBIRW1HbsogA6VnQymbGpp9-WYp1,xXSchrottiXx,0,47,59,False,False,False,False,
0,b7a07aaa-c9bc-443a-9967-7275bd430340,RANKED_SOLO_5x5,SILVER,III,W4qC2-D8KuCy9NaNHsbFPFGKYnXUODVT93WU5P4efC-4sBZ9,WhiteOniion,66,96,110,False,False,False,False,
1,ef93de86-8cda-42d5-bfcb-9a51a647869b,RANKED_SOLO_5x5,SILVER,III,t7Qg7sSLiyQG3DmFvLcBSdKNtWVVkSm6VISB2WlqB7RyumXs,Smurf CJ Zagnar,0,11,10,False,False,False,False,
2,878ba93f-445a-41c1-893d-a9102eb4d4b7,RANKED_SOLO_5x5,SILVER,III,neQ4UmMDv8rU1OkLzd14cillV8qlzkuRHOzRpMlBL_SpX44n,Güccük Osman,20,38,56,False,False,False,False,
3,12bd023b-21f1-41a1-9c77-1a3c3ad97575,RANKED_SOLO_5x5,SILVER,III,eaaNnWylkAZelsEJ31Ik0MsM80xoSKE_Dbx6JjlHgzjH_h0i,PØLLE,82,229,214,False,False,False,False,
4,72a095e9-d6ff-464a-8a49-7bf343c39bce,RANKED_SOLO_5x5,SILVER,III,ACIGfZF1P3C8yzfNRRhIJX8y2oZhk8gjnDA_fMXZGRYeqLSP,HadesTAC,13,25,11,False,False,False,False,
5,07858860-de0c-45e1-86f2-34809cd37c72,RANKED_SOLO_5x5,SILVER,III,sja1qcu6xKETU6j5N5aFofzDbQ1jK05gWUseeuM0R-4KFX6F,ZoknisTeknős,56,106,110,False,False,False,True,
6,3700e13d-7810-41bd-87f7-1978547746a6,RANKED_SOLO_5x5,SILVER,III,U1ZorzHCYSqn85dugPzdjG0pLACnGrOh3bYz0oNnxs8BJrrE,Korean proo,69,88,127,False,False,False,False,
7,004c7493-ff96-497f-8ee6-04ea38ae1a46,RANKED_SOLO_5x5,SILVER,III,LLVBdojj-xU2MpCnTHQ9ISkH_XitR5eB7rwxplweDZCTer4Q,SeekerYeti,0,59,51,False,False,False,False,
8,be0d7820-d1e2-43bf-81ee-944c74bed142,RANKED_SOLO_5x5,SILVER,III,_AYq4iM4lciOq6AKXtMRkeQvN6upRg8VXZWALybtr0FeCrJa,Vukooo,0,57,78,False,False,False,False,
9,35d52ee5-71b2-4809-ad48-3b44c563b93a,RANKED_SOLO_5x5,SILVER,III,HqX8FYQwmaR78jNiQIguOT5t8V_rXx74hRWmZnUt1U5ny8__,ChocolateCookiie,36,184,196,False,False,False,False,
10,c53a8350-1bf3-4cbb-a098-c82e5e1172c9,RANKED_SOLO_5x5,SILVER,III,XC7wnHv9sirCJjTHFIo0eejlGchM6HA9a9JR8LIJEhNf95yH,Líndstedt,44,73,99,False,False,False,False,
11,99d7ffdf-3e34-4903-920f-0d231e0fc92d,RANKED_SOLO_5x5,SILVER,III,00OHQ0fkOPlnexcGl4JnIxtlgebKYH10QjiJUJTdYa9ofuHa,ROMIRO,0,29,30,False,False,False,False,
12,0bc673e1-b79b-44c2-b20f-0f93fbcc5a58,RANKED_SOLO_5x5,SILVER,III,US5_ciBQ13EQ5AuEJk8qW-vdTprxwStWQZfyWwZkoj6v9tV2,icepep,75,63,77,False,False,False,False,
13,ce1f49d7-80ef-4232-873a-0e29a6068d7e,RANKED_SOLO_5x5,SILVER,III,l_2MHAS4O9qfLC-U9VgdLuN-5GnEEawNEMzTI2HmlDSqucBf,Zyphosys,53,22,23,False,False,False,False,
14,f91b7b8a-86dd-4c5b-9e27-4c6a71893489,RANKED_SOLO_5x5,SILVER,III,LzonqE2lyJyFvpjpmYgK-ldQ0vqr2ymDXr5J1tZpYIOCnQ-D,ºÝoùÇäntSkípMëº,0,185,178,False,False,False,False,
15,2fd4d7e7-ee77-457b-9d5a-60e3faa314a5,RANKED_SOLO_5x5,SILVER,III,oQY5y1vvkD853CHEJAo3UIVncswLPu5tn5bYqdu97SpPp-61,a huli blea,100,43,49,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
16,8803d172-eace-42a6-a068-df332d50e354,RANKED_SOLO_5x5,SILVER,III,Qt_rdRUryFHvkLJs5cVMrrTffxVCh4NKDiQNNHA1zQChxpxc,Cons,75,291,336,False,False,False,False,
17,0bd098b6-c3ea-450c-9359-b8c494303b4b,RANKED_SOLO_5x5,SILVER,III,OIcc7zMsVpPt0qZRfyxEdcnLy7U21gH-8qSVABXHgjg0etxt,sarumaneEs,100,78,69,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
18,2ab295de-f454-4ddf-8be9-4487961cd908,RANKED_SOLO_5x5,SILVER,III,t0sz63zt9njWe9jbiyDVTtmTr5YZk2OGObG55WIJPJbQYgUo,KoRbonesh ,31,204,210,False,False,False,False,
19,3515e62b-1864-4805-912e-8ec86ab989a6,RANKED_SOLO_5x5,SILVER,III,rtd687yziM6xmaWI6Ut26gLeocSKAwH6Iszu5H6TA9WsYdzI,I III MMXłX,11,2,8,False,False,False,False,
20,e82cc500-87d9-4748-b0ca-2556c94651e4,RANKED_SOLO_5x5,SILVER,III,8sxHOWA29_WW-9MRMBuCyvgV35yUw-RXu4PtGwxeO0DFk4O0,rexìle,66,14,18,False,False,False,False,
21,07524f4a-81e0-4225-9642-730eef34f1c5,RANKED_SOLO_5x5,SILVER,III,1qIdSt2dN18iqvtKAltHzD041AWcknqr08O53kD4sA6uXT4y,Zankrow,87,5,8,False,False,False,False,
22,17072741-c7bc-4cbd-8462-9cb31244192d,RANKED_SOLO_5x5,SILVER,III,HkakFxddM854pGoTvAorVuxG-FRLnjDDRtsKU_4HWtgHoFFo,durma21,81,48,58,False,False,False,False,
23,bdecb47c-af0d-4ba5-892f-ed0aa1a1e37a,RANKED_SOLO_5x5,SILVER,III,7xUYFfzLyczYDczY0pXscue5wsk8yrUtVgV5-oZW4B5UMMCf,KumCokeKoolAid,100,157,187,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
24,a5110dc8-ba09-4839-804b-e45270cc0bf5,RANKED_SOLO_5x5,SILVER,III,fuh1YuNuqyEIuapE33m7jbhS9ifqkijBvK46w6jIxPGGuJGE,Whilina,23,31,34,False,False,False,False,
25,034527ea-e8a3-49af-9b42-d62bb15b2fbc,RANKED_SOLO_5x5,SILVER,III,QUUENMasG2aoEUM-p7j_Ezj6O8LzGj2HdpizwElnSEUEmp39,Eskisehirsporr,63,86,92,False,False,False,False,
26,565b059a-973b-4e41-9dcd-1a2b45db6af8,RANKED_SOLO_5x5,SILVER,III,Eme1nNqyUVGHoRO3ncMcUD0TnEj_AgK5w5d4C152Db0Ihdwk,Horror of bronze,0,442,470,False,False,False,False,
27,1583e527-51fe-4003-94fa-977169df6e17,RANKED_SOLO_5x5,SILVER,III,Db5h7-XVn6zcDm-lYwKHRplZyEE4Ir0-C1hRE99dWn9VZs3z,Albus Silente,26,71,91,False,False,False,False,
28,0a09952d-c8ef-4b9c-ae0a-4a8a4cc769b7,RANKED_SOLO_5x5,SILVER,III,xijDW0N53J-wy1TmsKR1b70IKIzH-pc0iwf-v86I7U6oKWrQ,Uncle tbn,47,222,224,False,False,False,False,
29,7366be99-f0d0-4289-903e-9d6a907da4a3,RANKED_SOLO_5x5,SILVER,III,WPDFeaaGST1lTN9B9wICfvDzmflYwcGsNtWhuZgU-QrLQ0KM,Lag Lxrd,0,52,58,False,False,False,True,
30,d21f956d-c76f-489d-90c4-93e2071efc78,RANKED_SOLO_5x5,SILVER,III,bX6ySbdy8Sy14X3u7DaGYyvJLFOTRbwefMO0hlKWfssLXD8G,VatsuG,77,19,29,False,False,False,True,
31,772c2542-b3ec-4e9c-81f6-c9fddbb3498c,RANKED_SOLO_5x5,SILVER,III,1OS64yWyechpvAzzYI1WuZaU8g4gjcmuYAkRyW3TYs7T3P1-,TAhT NiGhT,2,79,93,False,False,False,False,
32,df2ebfb8-2262-488a-8f50-50788376935b,RANKED_SOLO_5x5,SILVER,III,mX_aEORKk-6ifi5v67iOIfsxqzUjlyHUA4AiH8Lme4OO1JOQ,ALPrince,67,94,106,False,False,False,False,
33,3b3b8cea-b20e-4ab3-98be-60dd8cae68f6,RANKED_SOLO_5x5,SILVER,III,ClREKpJ-3Qr50XTu1vBFsc8qYYC-f3pFZxd55jVh2FCaws5C,Dark Spray,70,71,53,False,False,False,False,
34,79e0f00f-4f48-4851-b6c6-e9ecb442e096,RANKED_SOLO_5x5,SILVER,III,ujb-T7oz9PpqAfeotM-RdLd5PlrQSfWoQEdVEQDi8jRBHCRE,JuliaGladh,23,142,144,False,False,False,False,
35,8221dbda-c9ed-4ed3-9ac7-0b67a2dd3811,RANKED_SOLO_5x5,SILVER,III,0ykgRYDlOwbI7V_qkTfI_b9CO0BDWkBwAcnVmYfaPATE2Ud2,Tjackmack AB,0,32,41,False,False,False,False,
36,a5bc0566-f1ce-47b9-afa6-f64c57a469f2,RANKED_SOLO_5x5,SILVER,III,Q5F9LuUH9GHDZ_zoqAz5aUGpy3xffmSPcgMmgmunWM9ICLYH,Pn Couragement,100,39,40,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
37,882b9514-80ea-440b-94a1-9269c421fe86,RANKED_SOLO_5x5,SILVER,III,jUCKThUXA1089qSfu1H3BWwIXo4z5Ak8Vu97T3KWeqcSogPX,tamilking,46,55,66,False,False,False,False,
38,9dd26c4f-4981-4b68-b496-35e68814aad7,RANKED_SOLO_5x5,SILVER,III,T_C_TH6WiLrv8O1WFkAKah2fqIjKdAirJ0ZeqWfK-XPia7FJ,rtbf233079643,33,60,46,False,False,False,False,
39,61befd82-52e4-4b94-9d70-82390fc2fbd2,RANKED_SOLO_5x5,SILVER,III,iOi_D4LQGfGNn4rI2KO2_sn4yDqpCvaT1GiHqup8R2du08b_,jeronimidis,0,24,23,False,False,False,False,
40,36affca4-5bcf-42da-9b5d-0b7f7f83ee11,RANKED_SOLO_5x5,SILVER,III,oygJQgh2qMeNefdI9Jq31l-dfKySUPov7YzoeU8m3tAgAqdn,Cor0nas,58,67,56,False,False,False,False,
41,0a8e4791-c09b-41fe-a73e-81d7dfccd59a,RANKED_SOLO_5x5,SILVER,III,-NVAnOq4CjZUUqi4ysyJw_bcFf0jK3ukkzAjNrREp9nVIjTX,9690,2,57,58,False,False,False,False,
42,5b89e935-540f-4b8c-8052-53a7ad03af62,RANKED_SOLO_5x5,SILVER,III,J_BQEb0XfIS6sKFalICclhMvG0r9prLMpz2QNwdlLR9X9ni6,BlacksDemon,22,124,123,False,False,False,False,
43,37d8ef2c-5d3e-4d01-a697-7be7343c6109,RANKED_SOLO_5x5,SILVER,III,1FHLZW_hg_fVFJ83zBqKHWUK8t7TRIM4MX12xMpm0uTDdvjd,Knj Kurayami,96,100,97,False,False,False,False,
44,f0417611-041f-4b1f-a2ff-7a292ebaff5c,RANKED_SOLO_5x5,SILVER,III,mpyOqaXc7unikE-MtRIhfQtxKoCBy4K5tXAdD0e-a1bU24_h,xxxDarkSlidarxxx,41,146,162,False,False,False,False,
45,a9fbcd95-4827-450d-ab59-ad8439a342b1,RANKED_SOLO_5x5,SILVER,III,SMVXUvXRbuO3RAafOpLxlk_39G3ZlH20uMk3OhBk2x63i9Wl,Pop0yê,75,172,190,False,False,False,False,
46,41a3b3d6-f70c-4982-ab10-54ef6cd5efcf,RANKED_SOLO_5x5,SILVER,III,6Ob3C9nqpN3Wp1Z5urP7MhEieMhc6W40go5DB-EPY76W2r5J,Amir69003,59,137,121,False,False,False,False,
47,d6bb3b8c-894f-4ef1-a296-9807de18543a,RANKED_SOLO_5x5,SILVER,III,KagSggMHNRWePdMsmdywyVIUxourDf3DSX1uK7eoo9eW-7Zn,klimpo,42,75,69,False,False,False,False,
48,f44d0009-96cf-426d-afd8-9cc36e736586,RANKED_SOLO_5x5,SILVER,III,ayj7cV31OeXm5cyqLIYL_4EQH1ypUYwxMrbLVjS_hquci6p4,ScorcH902,12,27,33,False,False,False,False,
49,360aa941-d738-40c1-9d1f-eaacd011a80b,RANKED_SOLO_5x5,SILVER,III,VU6SE1k2n-SjjdD-DYVxP7dycu_jlEmpsysebMUs_RqE8B4k,Filthy Pranks,7,53,30,False,False,False,False,
50,5e1650cc-42e6-41cb-ab6a-86034572178d,RANKED_SOLO_5x5,SILVER,III,ioCupX0tyFw3gd9RHJux55LLupqDt7MvFjMSSnUI2dw4wpPp,Jean PauI Sartre,8,218,214,False,False,False,False,
51,d75b566e-e332-47b7-976b-f85c52a68255,RANKED_SOLO_5x5,SILVER,III,OEORJZov0Kys7GNcTrdtzH6Dl9-Z2bO4agKfUicrGwCUovAw,ζεπο,86,47,36,False,False,False,False,
52,b9df2eb4-03dd-4fec-b218-f951c8c912b1,RANKED_SOLO_5x5,SILVER,III,ynfTtwWK55qpkUA3AD4OFi0gpqS1XDLjXOeiR5JeyhUlZfWQ,BronzZze5,28,68,81,False,False,False,False,
53,99933fcd-683f-4c2a-9fc6-dcef361416c1,RANKED_SOLO_5x5,SILVER,III,SD6W5SiBCmVlpZxNwlklmhI6rVG5PavTB7h8dTHZWxCYjehg,Mona,75,33,40,False,False,False,False,
54,e96f0d74-d637-4153-83c8-ae84783c4275,RANKED_SOLO_5x5,SILVER,III,pQOoi9pCrn-h4UHBxVnhUp2rZzK1lcYr5QJcnUSqnWWl1An-,namchok,28,16,18,False,False,False,False,
55,12f9468c-6b76-4428-b1c9-b8c04fa32ea1,RANKED_SOLO_5x5,SILVER,III,Ke2r_FpsTUqKEGNiSkJQzDQiMTuZ443oUQiY4uD68gmJDfMR,deltaw,0,125,124,False,False,False,False,
56,1879001b-1af8-4064-8a85-d39be7e44615,RANKED_SOLO_5x5,SILVER,III,uR5B48ClJUxQmbPWSH7Be9IdrN-8RssmRgXRa47D7i_hXKaz,treehouseppl,88,33,38,False,False,False,True,
57,48c5abdf-3251-4125-a75f-85a184b813f9,RANKED_SOLO_5x5,SILVER,III,8eTz2GXVrtoF3ZVHpxjpbyrMxNz5qixG6DSOomwAPs6FOfqB,SpinnerSelax,48,118,128,False,False,False,False,
58,3a560ed4-62de-4918-80a0-2f784f405e6f,RANKED_SOLO_5x5,SILVER,III,SpY4W00KmNHJ1RiJY7u21wMmz7UUgLu2wXlP26Y83DqWNU0v,feed b0i,50,80,101,False,False,False,False,
59,9a414cab-cc1b-4e43-acf6-45d15aa99c9e,RANKED_SOLO_5x5,SILVER,III,wqMjUGeMMViEWUNllUhzYFpFJ2fgBMnCA1hvFu-g_1kzBtuR,Yomαshi,20,38,33,False,False,False,False,
